,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
4SfFKA89wG1ZibFLpkwFw7,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Someone To Watch Over Me,45,BLOSSOM DEARIE,My Gentleman Friend,https://i.scdn.co/image/ab67616d0000b2733144cdc2c227ca0371e817e8,"['adult standards', 'jazz', 'lounge', 'swing', 'vocal jazz']",52,0.477,0.0451,7,-20.374,1,0.043,0.988,0.000613,0.148,0.118,98.087,357320,4,jazz
2mqjKGlSdJHdjCQHtOx6PD,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Something Cool - Mono,43,June Christy,Something Cool (1955 Mono Version),https://i.scdn.co/image/ab67616d0000b2738e3204d32ae9557397737cd2,"['adult standards', 'contemporary vocal jazz', 'cool jazz', 'lounge', 'swing', 'torch song', 'vocal jazz']",43,0.323,0.142,10,-9.918,0,0.0322,0.885,0.0,0.08,0.169,71.832,258893,4,jazz
3XOJhbofb4qTZdt0RLLrUq,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,All Of You,42,Billie Holiday,Billie Holiday With Ray Ellis And His Orchestra,https://i.scdn.co/image/ab67616d0000b273953579c279935afb726d4609,"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'lounge', 'torch song', 'vocal jazz']",63,0.581,0.225,7,-14.61,0,0.0569,0.396,0.0,0.335,0.481,120.658,152347,4,jazz
6nRX1T6aaqZLIA4KUldLTC,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,It Had To Be You,42,Dinah Shore,Great Ladies Of Song / Spotlight On Dinah Shore,https://i.scdn.co/image/ab67616d0000b273b9fd719c9792f493d881de1a,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",41,0.544,0.0417,7,-24.329,0,0.0496,0.913,0.00014,0.119,0.193,83.045,204867,3,jazz
069NmdhmDYDPQm363GsVWw,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Them There Eyes,41,Carmen McRae,Carmen McRae Sings Lover Man And Other Billie Holiday Classics,https://i.scdn.co/image/ab67616d0000b273dd7107f5e14911295ed3d4df,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",45,0.668,0.401,7,-10.825,1,0.145,0.397,0.0,0.107,0.666,90.769,165400,4,jazz
32YZWXNhOd70F19BZSU73w,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,I Fall In Love Too Easily,41,Miles Davis,Seven Steps To Heaven (Expanded Edition),https://i.scdn.co/image/ab67616d0000b273c903ecd24fc5e727aafd42fe,"['cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet']",61,0.494,0.162,5,-15.041,0,0.0362,0.567,0.000117,0.109,0.179,107.687,403827,4,jazz
1tj5ZJB9BhKlIBsi5mhI8b,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Early Autumn,40,Anita O'Day,Sings The Winners,https://i.scdn.co/image/ab67616d0000b27314dfeb0468a48a13723d9862,"['adult standards', 'jazz', 'lounge', 'swing', 'torch song', 'vocal jazz']",49,0.432,0.0491,10,-20.128,0,0.0396,0.805,0.0,0.267,0.243,123.938,191240,4,jazz
3zd5NKvdzT6HC6moiCI3Ol,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,I Just Dropped By To Say Hello,40,Johnny Hartman,I Just Dropped By To Say Hello,https://i.scdn.co/image/ab67616d0000b273738b275248737502f8f4b1d2,"['adult standards', 'jazz', 'lounge', 'vocal jazz']",52,0.451,0.0512,5,-23.066,0,0.038,0.949,0.115,0.112,0.327,101.321,245200,4,jazz
3dxAt1su013e3GZyBUL9bP,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Love For Sale,40,Shirley Horn,Loads Of Love,https://i.scdn.co/image/ab67616d0000b273831d4b3aa9734d8cf79c8228,"['adult standards', 'lounge', 'vocal jazz']",44,0.53,0.056,5,-20.391,0,0.0485,0.885,3.16e-06,0.119,0.173,75.229,231827,4,jazz
4kBkWKfGO2qsVLItaP7TU2,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,What A Little Moonlight Can Do,31,Billie Holiday,Recital,https://i.scdn.co/image/ab67616d0000b273d11404e55aee9f7f16bd6ff4,"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'lounge', 'torch song', 'vocal jazz']",63,0.565,0.492,5,-10.668,1,0.0736,0.92,3.46e-06,0.123,0.915,133.919,193653,4,jazz
2DZdof9VHreWvnCBAuhNr2,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,I'm Old Fashioned,42,Chet Baker,The Art Of The Ballad,https://i.scdn.co/image/ab67616d0000b27396347d890b1e2d9b596491f5,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'vocal jazz']",62,0.422,0.054,8,-22.224,1,0.0345,0.978,0.00361,0.0901,0.182,62.184,303973,4,jazz
7LzDBgmMFhfcqPaYBTJoj4,https://open.spotify.com/playlist/37i9dQZF1DWXwi9yXPDI9y?si=614b19c3b9144d40,Jazz Bar,Round Midnight,39,Lee Konitz,An Image: Lee Konitz With Strings,https://i.scdn.co/image/ab67616d0000b2730f4612e79292ee39374cd197,"['bebop', 'cool jazz', 'free jazz', 'jazz', 'jazz saxophone', 'stride', 'vocal jazz']",44,0.335,0.0525,10,-21.434,0,0.0352,0.965,0.412,0.0893,0.191,110.773,319667,4,jazz
