,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
7cA3PnUQDlUyBBwpRozQeo,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,One Man Band,74,Old Dominion,Old Dominion,https://i.scdn.co/image/ab67616d0000b2735d76d260bbb9e3e5abe08bc2,"['contemporary country', 'country', 'country road']",69,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,186240,4,country
23T0OX7QOiIUFShSzbJ5Uo,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,I Hope,74,Gabby Barrett,Goldmine,https://i.scdn.co/image/ab67616d0000b27366ffb23d13b04824e04f30d2,"['contemporary country', 'country', 'country pop']",65,0.466,0.536,6,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998,210773,4,country
0ODaBMQ3tbTefbmbMWTwdT,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Stop Draggin' Your Boots,74,Danielle Bradbery,Stop Draggin' Your Boots,https://i.scdn.co/image/ab67616d0000b273d25fd0a5c637a2079f1732cf,"['contemporary country', 'country', 'country pop']",61,0.463,0.76,2,-5.958,1,0.11,0.0379,0.0,0.115,0.65,123.899,164347,4,country
6OcCk1dbAb7XNHsC098oEM,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,I Quit Drinking,73,Kelsea Ballerini,I Quit Drinking,https://i.scdn.co/image/ab67616d0000b273b0be5e7275db8b7baa1ef779,"['contemporary country', 'country', 'pop']",69,0.607,0.418,1,-6.997,1,0.0363,0.394,0.0,0.182,0.386,95.002,171200,4,country
1WQ40xJSvgDmD9K7ckJwux,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,If I Didn't Love You,73,Jason Aldean,MACON,https://i.scdn.co/image/ab67616d0000b273966a63131e7b82b4669aaafa,"['contemporary country', 'country', 'country road']",74,0.456,0.679,1,-4.802,1,0.0324,0.176,0.0,0.103,0.483,184.075,212030,4,country
34chhNX59Wo9HMFCsI3K8Y,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Memory,72,Kane Brown,Memory,https://i.scdn.co/image/ab67616d0000b2732a0806c429ec46624d028435,"['black americana', 'contemporary country', 'country', 'country road']",75,0.434,0.889,9,-5.684,1,0.0509,0.395,0.0,0.273,0.845,113.326,153338,5,country
4ly1QBXEwYoDmje9rmEgC4,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Head Over Boots,72,Jon Pardi,California Sunrise,https://i.scdn.co/image/ab67616d0000b27314d09c1ad67f2028764ee0f4,"['contemporary country', 'country', 'country road', 'modern country rock']",73,0.563,0.688,7,-4.474,1,0.0262,0.0763,0.0,0.0863,0.622,108.008,202347,4,country
3hLuHKzG1cmlRpq53ZVWd8,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,The Good Ones,73,Gabby Barrett,Goldmine,https://i.scdn.co/image/ab67616d0000b27366ffb23d13b04824e04f30d2,"['contemporary country', 'country', 'country pop']",65,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,215141,4,country
3hboOw4dS0aXGuP0fyyvbC,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Somebody Like That,72,Tenille Arts,"Love, Heartbreak, & Everything in Between",https://i.scdn.co/image/ab67616d0000b273249836c7686883269beabf16,"['canadian contemporary country', 'contemporary country', 'country', 'country pop']",59,0.574,0.798,6,-5.356,1,0.0485,0.0152,0.0,0.111,0.58,105.034,198209,4,country
0Al3wN3keprGTSgG8NBwjr,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,I Hope You’re Happy Now,72,Carly Pearce,Carly Pearce,https://i.scdn.co/image/ab67616d0000b2736d66467f90a58d06c5bf70e1,"['contemporary country', 'country', 'country road']",64,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689,4,country
14GwnOeC9qYEKEA6uOZepa,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,One Of Them Girls,72,Lee Brice,One Of Them Girls,https://i.scdn.co/image/ab67616d0000b2736a99bcdc692c0dbd7ef7c578,"['contemporary country', 'country', 'country road']",71,0.643,0.79,4,-6.079,1,0.0462,0.294,0.0,0.107,0.8,95.987,188893,4,country
