,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
59f12AgGLsKDkecicW9kSx,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Fearful,6,Synesthetic,Fearful,https://i.scdn.co/image/ab67616d0000b273c76e66adbb322780656d0cd3,[],36,0.654,0.907,7,-5.118,1,0.0663,0.0144,0.83,0.307,0.217,139.972,417250,4,psytrance
1LvLiq5kB3E63xLoo6qvcM,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Tragedy,0,Sound Walkers,Cinerama,https://i.scdn.co/image/ab67616d0000b27348ddd99b71c2ae1b1fafd80f,['trance mexicano'],0,0.403,0.896,0,-7.01,1,0.0703,0.0118,0.805,0.109,0.592,144.037,341029,4,psytrance
3Vmegkr5C3oUwNpaWWzPKQ,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Atomic Gathering,1,Visua,Atomic Gathering,https://i.scdn.co/image/ab67616d0000b27375a2419ad61954c68deb68f6,"['progressive psytrance', 'trance mexicano']",5,0.619,0.962,1,-6.643,1,0.0636,0.000891,0.847,0.198,0.397,137.998,452174,4,psytrance
44YrJNsqm7RvJNiQ5EVeOB,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Rings Of The Fairy - Tron Remix,6,Atriohm,Secrets of The Insane,https://i.scdn.co/image/ab67616d0000b2733863afa06146cb1a0f477fde,"['dark psytrance', 'forest psy']",20,0.646,0.95,1,-5.141,1,0.038,6.81e-06,0.835,0.821,0.0947,148.0,469848,4,psytrance
5CNtBLYJ4K4nVqvqxoPwR1,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Cyber Revolution - Original,8,Creative Mind,Cyber Revolution,https://i.scdn.co/image/ab67616d0000b2735228b9a04e30d173a3cf6aa2,['trance mexicano'],5,0.62,0.953,6,-6.174,1,0.0596,3.82e-05,0.712,0.212,0.112,141.982,419155,4,psytrance
2PasuISWGwqOnRBMPZuUp3,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Caminos opuestos,1,Mr. Hyde,Caminos opuestos,https://i.scdn.co/image/ab67616d0000b273d7eca3d15b3d4d7c729dcf61,['trance mexicano'],31,0.837,0.58,9,-8.808,0,0.0896,0.377,0.809,0.325,0.288,140.0,315429,4,psytrance
6khiwPZlzyAbju7Ptcwt7W,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Unexplained - Original Mix,11,X-side,Unexplained,https://i.scdn.co/image/ab67616d0000b2737818907516deb3917a4cebd3,['trance mexicano'],11,0.506,0.99,11,-5.45,1,0.0746,2.85e-05,0.845,0.645,0.586,145.999,447123,3,psytrance
3vW08oMXTfRBdyhnx37eGy,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Mystique - Who Knows? Remix,12,Jilax,Mystique remixes,https://i.scdn.co/image/ab67616d0000b273ac845299c2bd8053cd7042ce,['progressive psytrance'],41,0.771,0.874,2,-3.871,1,0.132,0.00471,0.727,0.177,0.539,143.028,281958,4,psytrance
251te9nOGPvSw5eninI1Uo,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Sensory Depravation - Unstable Remix,18,Talamasca,Sensory Depravation Remixes,https://i.scdn.co/image/ab67616d0000b273066c0e94b42f12419b5e121a,"['full on', 'psychedelic trance']",36,0.559,0.976,6,-7.514,0,0.0495,0.00081,0.724,0.0991,0.194,141.981,390423,4,psytrance
0yNIb5ack4qcnK0Yeq0Ybp,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Fractals,23,Fabio Fusco,Fractals,https://i.scdn.co/image/ab67616d0000b273dbbb833df053820e02e5ed75,"['german trance', 'progressive psytrance', 'psychedelic trance']",45,0.726,0.767,1,-6.678,1,0.0589,0.00281,0.763,0.0697,0.445,139.981,288169,4,psytrance
5dkf6GTMBRY3w8RfDWz1MK,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,The Theory Of Everything - KratoZ & Lamat Remix,3,KratoZ,Lift All Higher,https://i.scdn.co/image/ab67616d0000b273bdda04e3033c03f80c2d6c69,[],4,0.681,0.782,2,-6.357,1,0.0475,3.34e-05,0.783,0.121,0.0544,145.036,513103,4,psytrance
65DZrAb5OiPebxtDEtsAFF,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Pink Sunrise in Dheli - Luis M Remix,14,Kleiman,Arawak (Compiled by Kleiman),https://i.scdn.co/image/ab67616d0000b27305499b7053e534b1fe23eec3,"['psytech', 'trance mexicano']",14,0.773,0.557,2,-7.307,1,0.0454,0.00387,0.907,0.315,0.218,124.998,497280,4,psytrance
43S61XVZe0NSW4FWdkpP79,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Right Choice - Cosmic Energy Remix,20,Audiophonic,Right Choice,https://i.scdn.co/image/ab67616d0000b273ce04ac3c9953b5fb07c1d0b8,['trance mexicano'],17,0.757,0.537,0,-8.978,1,0.21,0.0138,0.421,0.57,0.118,138.036,333913,4,psytrance
1M2178dN78kPaxBrepAfbI,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Hallucination - Goblin - X Remix,14,Status Zero,The Urban History,https://i.scdn.co/image/ab67616d0000b2733dfec13f637ec6c8751bd78b,[],24,0.685,0.767,1,-7.387,1,0.0401,0.000815,0.803,0.0948,0.0848,137.013,313586,4,psytrance
7LdD3dRGncT6unwSEtuIPC,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Eleven Dimension,11,Physis,Eleven Dimension,https://i.scdn.co/image/ab67616d0000b273f04e68b3ea212bc5384cb933,['trance mexicano'],12,0.701,0.783,5,-6.002,1,0.053,0.00159,0.536,0.109,0.148,140.048,336000,4,psytrance
2i8feG99n9dkun1fTrfhlg,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Godspeed - Original Mix,7,Vertigo,Acid Attack,https://i.scdn.co/image/ab67616d0000b2736b508165da43b0b46e3cbb0b,['trance mexicano'],12,0.705,0.819,5,-5.386,0,0.0599,0.00553,0.842,0.0815,0.48,136.015,381022,4,psytrance
3DV3SF6JdwI2GXEkTmtiTo,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Computer Memory,7,Helber Gun,Computer Memory,https://i.scdn.co/image/ab67616d0000b2731a7d0173e899b634e5e8eb8f,['trance mexicano'],4,0.653,0.964,8,-5.781,1,0.0694,4.85e-05,0.646,0.105,0.216,143.989,461667,4,psytrance
1faVIIjvktbG6OrtcCMKCw,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Milfshake - Original mix,0,Formantz,Cabronara,https://i.scdn.co/image/ab67616d0000b27393c340e5c565ead37e669539,[],1,0.667,0.989,11,-3.97,0,0.0595,7.28e-06,0.777,0.939,0.475,147.022,424624,4,psytrance
