,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0oY8r7wQU1xl6PKwHSExGE,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,El Tiempo,35,Sugar Glider,El Tiempo,https://i.scdn.co/image/ab67616d0000b2733b709563b09a82845e21a372,[],18,0.64,0.85,11,-7.807,0,0.0902,0.00502,0.573,0.669,0.637,153.022,367059,4,psytrance
6BQnoBulQozQZftBCcQMEw,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Locos,37,Fresh Drop,Locos,https://i.scdn.co/image/ab67616d0000b2734125a158c3a5b0bb01b31cf1,['trance mexicano'],33,0.692,0.878,7,-4.866,1,0.111,0.000438,0.00532,0.535,0.641,149.992,230737,4,psytrance
2mblr3ZRifi0Cey0URy4D5,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Poets Of India,35,Pandora,Poets Of India,https://i.scdn.co/image/ab67616d0000b2734f2d0bfe9ae69b5d28b1e4ed,[],21,0.63,0.811,2,-6.785,1,0.0405,0.00132,0.486,0.367,0.28,142.008,338037,4,psytrance
37C9jQYD0f6d9nKv3UErGb,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,I Can't Tell,35,CR3WFX,I Can't Tell,https://i.scdn.co/image/ab67616d0000b273eeae18702b0a8d00b9c712b6,[],30,0.731,0.767,8,-6.657,1,0.104,0.0234,0.322,0.116,0.28,142.072,324507,4,psytrance
5Ib2jlLGEk7UrxqCdGGnST,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Let It Drop,35,From Space,Let It Drop,https://i.scdn.co/image/ab67616d0000b2736aff3bae70da8cbf47d01350,['trance brasileiro'],21,0.594,0.852,7,-6.978,1,0.0568,0.00463,0.161,0.101,0.482,145.055,251586,4,psytrance
6eibj2ctKHTZfQX9H1ILYn,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,I'm A Mess,38,Jilax,I'm A Mess,https://i.scdn.co/image/ab67616d0000b27326311273e8606c6b472f9808,['progressive psytrance'],41,0.801,0.864,7,-6.579,1,0.076,0.191,0.211,0.13,0.522,140.034,192000,4,psytrance
2HQ3MLAqxsKbSddsQIeaCC,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Beck,35,Kova,Beck,https://i.scdn.co/image/ab67616d0000b273d5d15e6adc7f23eb895eb922,['trance brasileiro'],35,0.683,0.844,10,-6.171,0,0.0496,0.00172,0.773,0.202,0.161,142.046,212958,4,psytrance
4GFJmAmzgZ95AbEMeNEi7l,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Northern Lights,33,Sighter,Northern Lights,https://i.scdn.co/image/ab67616d0000b27340c2cc844e5b66e6510eafdd,['trance brasileiro'],31,0.494,0.774,10,-7.924,0,0.0356,0.000199,0.846,0.0716,0.107,139.989,398143,4,psytrance
67M3nWQY0rLr1VsMvvTp2X,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Rasskazhi,36,Gonzi,Rasskazhi,https://i.scdn.co/image/ab67616d0000b27342ff7ed8f3e6b08ea00b7b08,['italian trance'],37,0.782,0.831,2,-6.923,0,0.0855,0.0362,0.714,0.0885,0.918,142.011,195211,4,psytrance
3C1Ai68hxmifb2WZpnR3oI,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Dreams Come True - Remix,34,Vandeta,Dreams Come True (Remix),https://i.scdn.co/image/ab67616d0000b27389a11def67728707224b73f5,['psychedelic trance'],29,0.566,0.859,6,-5.981,0,0.0596,0.00715,0.86,0.125,0.492,146.027,328767,4,psytrance
