,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
3uP3xlyj70gIv29lGQ0jua,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Fallin for You,47,SIDEPIECE,Fallin for You,https://i.scdn.co/image/ab67616d0000b2733f37912a7feb8e661679a6cf,"['bass house', 'edm', 'electro house', 'house', 'pop dance']",62,0.797,0.877,8,-5.539,1,0.0651,0.0097,0.847,0.0763,0.303,125.001,251843,4,techhouse
6ARFe1Qfb3koUk6enfzm0z,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Tangerine,31,Pickle,Tangerine,https://i.scdn.co/image/ab67616d0000b273b163dd3cb5dadcc9d5c30b5c,['dutch edm'],44,0.852,0.952,11,-4.542,1,0.143,0.0215,0.463,0.0516,0.871,128.029,192187,4,techhouse
3KeCPV5k3gJFR759P93CEy,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Naked - Armand Van Helden Remix,38,Jonas Blue,Naked (Armand Van Helden Remix),https://i.scdn.co/image/ab67616d0000b2739d163e197aaa31f491f688c5,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk pop']",74,0.749,0.977,1,-4.428,1,0.0391,0.00568,0.122,0.34,0.503,126.019,278603,4,techhouse
00RBfPhq8jLpLm2N341wb4,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,3am,10,VNSSA,Dirtybird Couchout Compilation,https://i.scdn.co/image/ab67616d0000b273511ff6f09c23c53e515e5df2,['bass house'],37,0.783,0.811,2,-8.217,1,0.0388,0.000863,0.833,0.241,0.369,120.002,336100,4,techhouse
41T2f3M6BFkEiQVjZCrzpE,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Rezzonate,8,Mancodex,Dirtybird Couchout Compilation,https://i.scdn.co/image/ab67616d0000b273511ff6f09c23c53e515e5df2,['russian edm'],12,0.958,0.283,6,-9.669,0,0.171,0.102,0.216,0.0784,0.263,123.985,296403,4,techhouse
2zMl8OzPp1tCySvYZPwtCy,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Stand Clear,24,Codes,Dirtybird Couchout Compilation,https://i.scdn.co/image/ab67616d0000b273511ff6f09c23c53e515e5df2,['bass house'],31,0.805,0.78,9,-6.234,1,0.0493,6.56e-05,0.85,0.0348,0.344,124.991,299619,4,techhouse
1WPDb6CUGFrswMP5Pt7Li9,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,La Musica,9,Westend,Collide EP,https://i.scdn.co/image/ab67616d0000b273ac662a0c8f912129cdcbc7d8,"['bass house', 'deep groove house']",54,0.763,0.882,2,-5.36,1,0.0899,0.00666,0.858,0.222,0.843,126.01,203501,4,techhouse
6Ty02et5HGRtZXHSqcJqtJ,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,PUMP THE BASS,17,DONT BLINK,PUMP THE BASS,https://i.scdn.co/image/ab67616d0000b2731caff7c274f3316f86685e1d,"['bass house', 'german tech house', 'house']",38,0.732,0.976,0,-3.359,1,0.0442,0.0019,0.564,0.0439,0.701,126.011,201905,4,techhouse
1j2FD2bd7BJnHIMYvBaePo,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Right Back,3,FREAK ON,Nitrous,https://i.scdn.co/image/ab67616d0000b27304c823e3905a5ca22e2dcebc,['bass house'],36,0.83,0.938,0,-7.239,1,0.0591,0.00648,0.473,0.066,0.624,127.003,370440,4,techhouse
23fPjEtvx1N4q5UaLMWQIK,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Know I'm Bad,28,OMNOM,Goin' Dumb,https://i.scdn.co/image/ab67616d0000b273409617b97597d8651f5845e3,['bass house'],32,0.948,0.569,0,-6.902,1,0.161,0.00333,0.0868,0.22,0.728,127.011,359055,4,techhouse
